frame,play_num,id,x1,y1,w,h,1,-1,-1,-1
213,1,29,278.1045106,122.1799923,34.88458597,82.66432612,1,-1,-1,-1
213,1,30,424.8050618,43.61289152,28.68740086,65.54092961,1,-1,-1,-1
213,1,33,241.0320817,124.4962648,43.96751936,88.15627431,1,-1,-1,-1
213,1,18,499.1573478,223.7479065,74.17524614,146.9491342,1,-1,-1,-1
213,1,36,178.4046494,113.0460451,46.90036821,109.9108825,1,-1,-1,-1
213,1,37,53.61741028,179.4753091,50.38427396,100.7542257,1,-1,-1,-1
213,1,38,922.2605322,186.2218999,64.85582143,95.49959419,1,-1,-1,-1
213,1,7,413.2481489,85.60885137,40.98399888,69.86474125,1,-1,-1,-1
213,1,39,147.8418007,107.426251,41.32038745,95.56309903,1,-1,-1,-1
213,1,40,876.4036014,41.450769,33.85024845,64.59008052,1,-1,-1,-1
213,1,41,904.1953886,43.58508606,33.8838223,69.45211216,1,-1,-1,-1
213,1,21,979.8901495,23.07307202,35.91808274,54.29791468,1,-1,-1,-1
213,1,43,96.98772163,175.9003335,48.55406519,89.0054985,1,-1,-1,-1
213,1,23,746.7782584,227.1076262,83.15589759,157.5969375,1,-1,-1,-1
213,1,44,183.4851528,130.9620789,46.57927,102.5310146,1,-1,-1,-1
213,1,32,258.6318689,87.33026161,37.75302389,74.90797225,1,-1,-1,-1
213,1,13,6.683819078,176.9442355,68.12570804,124.8274628,1,-1,-1,-1
213,1,35,561.9840655,229.2569538,63.74206936,130.9833585,1,-1,-1,-1
213,1,9,248.6001753,249.5210684,81.03536541,163.2759661,1,-1,-1,-1
213,1,49,315.3843386,111.1859586,39.14121789,94.70329435,1,-1,-1,-1
213,1,2,292.6599805,200.2063565,52.34937268,105.0983328,1,-1,-1,-1
213,1,50,354.3048715,221.3346939,56.8721195,139.198354,1,-1,-1,-1
213,1,24,499.9866421,201.297243,58.05845416,127.5878144,1,-1,-1,-1
213,1,34,64.19492189,160.5973372,59.63536809,105.3678747,1,-1,-1,-1
214,1,1,-12.60499717,459.9082589,88.17222562,173.8547106,1,-1,-1,-1
214,1,3,1081.022131,87.6902196,41.57479825,108.3090574,1,-1,-1,-1
214,1,4,1131.429672,149.3292259,54.28859864,150.6282173,1,-1,-1,-1
214,1,6,1001.45036,107.8854953,38.52976814,84.07946673,1,-1,-1,-1
214,1,10,1062.020703,113.2972972,33.24310149,74.70144306,1,-1,-1,-1
214,1,11,375.1218384,319.6429637,91.38075183,143.2310844,1,-1,-1,-1
214,1,12,328.9480192,249.279054,69.81176944,161.7179725,1,-1,-1,-1
214,1,14,85.9125076,96.17122012,41.10820302,106.0850615,1,-1,-1,-1
214,1,15,825.3832292,318.8566109,90.58504992,162.3657724,1,-1,-1,-1
214,1,16,1.420208543,238.7143755,63.57952378,167.9189633,1,-1,-1,-1
214,1,17,489.8336969,84.14963003,39.34370665,82.20910143,1,-1,-1,-1
214,1,19,518.7751459,81.74908011,38.23565598,78.17962673,1,-1,-1,-1
214,1,20,871.3811177,7.554217992,33.10970606,67.03724575,1,-1,-1,-1
214,1,22,666.9785046,349.085813,96.09414834,168.7802112,1,-1,-1,-1
214,1,25,213.0934371,109.9728221,34.35142361,87.6754089,1,-1,-1,-1
214,1,27,960.5187396,62.40270176,35.95368221,68.98595714,1,-1,-1,-1
214,1,28,1235.523186,216.9546066,45.02177586,92.55585424,1,-1,-1,-1
214,1,29,278.5853897,122.7951355,34.6435249,81.8006049,1,-1,-1,-1
214,1,30,424.7005628,44.45711975,28.86775898,65.98547327,1,-1,-1,-1
214,1,33,241.1881502,124.2645748,43.77746805,87.95121138,1,-1,-1,-1
214,1,18,504.2573076,224.8938755,68.52146498,137.5193551,1,-1,-1,-1
214,1,36,178.2640424,112.7996004,47.1735726,110.9052499,1,-1,-1,-1
214,1,37,56.5616781,179.4096455,50.07930756,100.5352692,1,-1,-1,-1
214,1,38,921.7939303,186.151199,65.87639098,95.20769503,1,-1,-1,-1
214,1,7,413.3696311,85.66005441,40.89193363,69.75868924,1,-1,-1,-1
214,1,39,147.2008129,108.1193498,42.47589598,98.51456849,1,-1,-1,-1
214,1,40,876.3803316,41.49875357,33.89143115,64.63527353,1,-1,-1,-1
214,1,41,904.0459022,43.49394278,34.08440894,69.83588554,1,-1,-1,-1
214,1,21,980.0160293,23.03198665,35.80631406,54.14056602,1,-1,-1,-1
214,1,43,97.00227641,176.6223313,48.40289609,87.94852447,1,-1,-1,-1
214,1,23,746.2986356,228.7308881,77.78147583,147.6279484,1,-1,-1,-1
214,1,32,258.68594,87.67805669,37.90360591,74.38689586,1,-1,-1,-1
214,1,13,6.607465866,176.919035,68.23277689,125.010046,1,-1,-1,-1
214,1,35,571.0129688,229.3948601,64.30283652,131.6099836,1,-1,-1,-1
214,1,9,243.047935,248.6732247,82.61981077,163.601584,1,-1,-1,-1
214,1,49,315.0736546,111.6491695,38.67734803,93.73954743,1,-1,-1,-1
214,1,2,297.5886881,195.7872246,51.44993028,103.9031857,1,-1,-1,-1
214,1,24,505.7346773,200.912523,59.48076473,131.3345823,1,-1,-1,-1
214,1,34,68.44686078,158.6265582,58.1862695,104.2700926,1,-1,-1,-1
214,1,47,354.5861067,220.5696204,63.64821179,145.0437442,1,-1,-1,-1
215,1,1,-12.5045583,460.3221111,88.05019128,173.1128747,1,-1,-1,-1
215,1,3,1081.097985,87.48747431,40.97609426,106.9325223,1,-1,-1,-1
215,1,4,1131.52813,149.3883608,54.2440144,150.5571235,1,-1,-1,-1
215,1,6,1001.64177,107.7783705,38.48041418,84.25689446,1,-1,-1,-1
215,1,10,1062.162344,113.4061683,32.97751809,73.9955326,1,-1,-1,-1
215,1,11,383.2842646,321.9203136,92.25093273,142.4980122,1,-1,-1,-1
215,1,12,327.2047842,247.430753,71.29062954,164.7767388,1,-1,-1,-1
215,1,14,85.86028013,95.92985191,41.27026364,106.4975993,1,-1,-1,-1
215,1,15,821.2772578,320.1052158,89.33194341,159.4896453,1,-1,-1,-1
215,1,16,2.968418033,239.1289891,63.73980684,168.2682414,1,-1,-1,-1
215,1,17,490.8073336,83.68698443,37.31476182,77.79639685,1,-1,-1,-1
215,1,19,518.6681648,81.57541867,38.41868048,78.56494402,1,-1,-1,-1
215,1,20,871.5725982,7.636249151,32.75258045,66.2326412,1,-1,-1,-1
215,1,22,666.2693408,348.3522838,94.77554596,169.0588922,1,-1,-1,-1
215,1,25,213.1795644,110.0165741,34.30009604,87.53038452,1,-1,-1,-1
215,1,27,960.5365362,62.47287523,35.8253452,68.63145136,1,-1,-1,-1
215,1,28,1235.464483,216.8326984,45.10154663,92.77848507,1,-1,-1,-1
215,1,29,277.9313973,123.6851575,36.3141099,85.91876405,1,-1,-1,-1
215,1,30,424.5096087,44.23044312,29.44282832,67.31330105,1,-1,-1,-1
215,1,33,241.2895804,124.2464306,43.67093042,87.81247242,1,-1,-1,-1
215,1,18,505.3226174,223.636136,73.31369055,150.171551,1,-1,-1,-1
215,1,36,178.4325851,113.0269541,46.87042066,110.3883526,1,-1,-1,-1
215,1,37,58.66746688,178.1963981,48.3299978,96.97257998,1,-1,-1,-1
215,1,38,921.0065153,185.7505151,67.42679229,95.9506468,1,-1,-1,-1
215,1,7,413.4215887,85.75022086,40.90722023,69.51509027,1,-1,-1,-1
215,1,39,147.9486493,107.9757997,40.9868579,94.78641845,1,-1,-1,-1
215,1,40,876.4195326,41.65903839,33.6611754,64.24553012,1,-1,-1,-1
215,1,41,904.1252591,43.60476296,33.86793948,69.44635906,1,-1,-1,-1
215,1,21,979.8832288,22.66276009,36.11032467,54.88181703,1,-1,-1,-1
215,1,43,97.48277666,180.5395997,47.44808822,85.53949131,1,-1,-1,-1
215,1,23,745.8447022,231.1634217,70.21912584,133.6939706,1,-1,-1,-1
215,1,32,258.7043265,88.19189728,37.9814679,73.61553005,1,-1,-1,-1
215,1,13,6.478274392,176.7820328,68.5451422,125.3125489,1,-1,-1,-1
215,1,35,580.3057019,230.5361541,64.36765762,131.1819682,1,-1,-1,-1
215,1,9,239.4366902,245.1715117,85.42530778,165.1886493,1,-1,-1,-1
215,1,49,314.8027274,111.5594163,38.81887701,94.26936666,1,-1,-1,-1
215,1,2,302.9909279,193.9875791,50.38426232,102.3602561,1,-1,-1,-1
215,1,24,511.4069346,199.508233,58.63484206,129.3020218,1,-1,-1,-1
215,1,34,70.03889806,157.842679,57.16767095,104.0587602,1,-1,-1,-1
215,1,47,355.2741877,218.8966066,64.06480444,146.1319444,1,-1,-1,-1
215,1,8,800.5198036,319.549392,62.38302421,124.599087,1,-1,-1,-1
215,1,44,183.5694791,131.2316597,46.33120203,101.9956703,1,-1,-1,-1
216,1,1,-12.5505406,460.4325901,88.20009511,173.0154265,1,-1,-1,-1
216,1,3,1080.857757,87.11445157,40.93074992,106.8338689,1,-1,-1,-1
216,1,4,1131.49683,149.3188175,54.26334638,150.6354487,1,-1,-1,-1
216,1,6,1001.635832,107.1980706,38.73924446,85.14998834,1,-1,-1,-1
216,1,10,1062.094605,113.2366468,33.02513975,74.0023174,1,-1,-1,-1
216,1,11,401.0461353,325.4613925,87.74443481,136.9074956,1,-1,-1,-1
216,1,12,326.7144714,244.9389317,71.38954445,164.6070046,1,-1,-1,-1
216,1,14,86.06792517,96.07869356,41.08488544,106.0164541,1,-1,-1,-1
216,1,15,818.3309915,318.4618641,91.34569551,162.1927908,1,-1,-1,-1
216,1,16,1.052008321,239.2959983,63.8489715,168.4368749,1,-1,-1,-1
216,1,17,491.0778261,83.39291521,36.67605989,76.35364686,1,-1,-1,-1
216,1,19,518.7498343,81.8025732,38.20840423,78.10177628,1,-1,-1,-1
216,1,20,871.6388095,7.638825979,32.65766132,65.9749692,1,-1,-1,-1
216,1,22,663.0254094,347.2580019,94.69230808,170.564961,1,-1,-1,-1
216,1,25,213.0757943,109.7613907,34.49012707,88.08132087,1,-1,-1,-1
216,1,27,960.5731633,62.52100252,35.75661434,68.38399515,1,-1,-1,-1
216,1,28,1235.504826,216.9031285,44.97633861,92.65160879,1,-1,-1,-1
216,1,29,278.1130609,124.7947857,36.15612981,85.74420508,1,-1,-1,-1
216,1,30,424.3912444,44.04951334,29.70745488,67.97693016,1,-1,-1,-1
216,1,33,241.3932771,124.3272355,43.4942363,87.55586908,1,-1,-1,-1
216,1,18,510.8065838,223.7934279,70.67145361,147.0890233,1,-1,-1,-1
216,1,36,178.433611,112.9817666,46.83377106,110.6050787,1,-1,-1,-1
216,1,37,59.3561048,177.4174755,47.82178032,96.07201844,1,-1,-1,-1
216,1,38,920.3840409,185.6005642,68.66380461,96.32067363,1,-1,-1,-1
216,1,7,413.3475755,85.69777196,40.94924579,69.60349366,1,-1,-1,-1
216,1,39,147.1888336,108.3169328,42.36571737,98.21134332,1,-1,-1,-1
216,1,40,876.4550353,41.6790738,33.6352569,64.2584528,1,-1,-1,-1
216,1,41,904.2085188,43.74251434,33.72852688,69.19042381,1,-1,-1,-1
216,1,21,979.8981078,22.43905017,36.21822941,55.18882597,1,-1,-1,-1
216,1,43,97.61294288,182.0387714,47.20067619,84.62078642,1,-1,-1,-1
216,1,23,742.3392577,230.363882,68.71364953,131.4902599,1,-1,-1,-1
216,1,32,258.5989362,88.36105867,38.35563293,73.47612007,1,-1,-1,-1
216,1,13,6.480885303,176.6692265,68.69225107,125.4898031,1,-1,-1,-1
216,1,35,588.9171859,231.5303549,65.9805737,134.32737,1,-1,-1,-1
216,1,9,232.1733186,244.3901547,86.22853244,164.8188239,1,-1,-1,-1
216,1,49,315.3325237,112.9292941,37.58379517,91.30764084,1,-1,-1,-1
216,1,2,305.7428292,196.7145352,49.74080988,101.0903409,1,-1,-1,-1
216,1,24,516.9920859,199.5952118,57.66882694,127.1261082,1,-1,-1,-1
216,1,34,69.06073912,156.9032909,54.01398233,99.16571169,1,-1,-1,-1
216,1,47,358.880793,219.3474269,63.03708102,144.1580967,1,-1,-1,-1
216,1,8,787.694715,324.1246223,71.05057485,143.6509816,1,-1,-1,-1
216,1,44,183.4653115,130.9509761,46.42281397,102.4426296,1,-1,-1,-1
217,1,1,-12.48877792,460.8021078,88.09123048,172.2540752,1,-1,-1,-1
217,1,3,1080.619951,87.08813591,40.83699425,106.4593976,1,-1,-1,-1
217,1,4,1131.461711,149.3061276,54.28292267,150.7045607,1,-1,-1,-1
217,1,6,1001.678167,106.5806497,39.03136698,86.11935854,1,-1,-1,-1
217,1,10,1062.102485,113.4190037,32.96359112,73.62887502,1,-1,-1,-1
217,1,11,410.7821498,326.9541152,85.08388088,134.3892632,1,-1,-1,-1
217,1,12,326.4838741,243.4260068,71.62853835,164.6950412,1,-1,-1,-1
217,1,14,86.19752748,96.07815019,41.03310995,105.8917632,1,-1,-1,-1
217,1,15,813.7166211,316.1295773,93.05493243,161.4623903,1,-1,-1,-1
217,1,16,0.313510491,239.3326912,63.93397956,168.543249,1,-1,-1,-1
217,1,17,491.2388633,83.33759377,36.37845102,75.64177724,1,-1,-1,-1
217,1,19,518.7908139,81.84124524,38.16360773,77.99950476,1,-1,-1,-1
217,1,20,871.6121881,7.633157577,32.68531303,65.95221439,1,-1,-1,-1
217,1,22,661.690879,346.3706507,94.26473667,171.5547238,1,-1,-1,-1
217,1,25,213.2582831,110.2766505,34.08512585,87.12206907,1,-1,-1,-1
217,1,27,960.6092431,62.63158221,35.77573025,68.31416949,1,-1,-1,-1
217,1,28,1235.589464,217.2490871,44.67934332,92.01633515,1,-1,-1,-1
217,1,29,278.2551164,125.2937351,36.04436913,85.66617122,1,-1,-1,-1
217,1,30,423.5129115,33.53405112,30.84221918,70.64374317,1,-1,-1,-1
217,1,33,240.4916835,125.3253406,45.33861812,91.62693454,1,-1,-1,-1
217,1,18,512.3886222,223.7953266,71.76701479,151.6893887,1,-1,-1,-1
217,1,36,179.4957209,113.2627268,44.08459812,103.9605228,1,-1,-1,-1
217,1,37,59.9796809,177.8410453,47.01399199,94.45467759,1,-1,-1,-1
217,1,38,919.4920347,185.1152879,70.36552787,97.35782978,1,-1,-1,-1
217,1,7,413.294427,85.57539241,41.03530674,69.81895916,1,-1,-1,-1
217,1,39,147.0387458,108.645987,42.62468404,99.03794506,1,-1,-1,-1
217,1,40,876.5059249,41.74702788,33.50287723,64.02157846,1,-1,-1,-1
217,1,41,902.1592302,43.71206915,33.69412404,68.86470441,1,-1,-1,-1
217,1,21,979.6583552,22.14868781,36.55895008,55.84329466,1,-1,-1,-1
217,1,43,97.10561286,178.4985681,48.2876928,86.84143784,1,-1,-1,-1
217,1,23,742.4513594,230.3451521,65.13849344,125.2353923,1,-1,-1,-1
217,1,32,258.4474643,88.42229284,38.69200889,73.40805968,1,-1,-1,-1
217,1,13,6.408230716,176.7238067,68.84712838,125.5049412,1,-1,-1,-1
217,1,35,598.9135116,231.6723233,65.00321654,131.4678604,1,-1,-1,-1
217,1,9,225.8389495,245.873461,87.5579801,165.6196928,1,-1,-1,-1
217,1,49,312.9391348,113.5039348,36.95658314,89.97193956,1,-1,-1,-1
217,1,2,309.2660754,197.8433231,49.96234115,100.7612007,1,-1,-1,-1
217,1,24,520.7419566,199.613374,60.00634169,132.5810514,1,-1,-1,-1
217,1,34,70.39642915,157.618672,54.82854207,101.8483336,1,-1,-1,-1
217,1,47,361.2732064,218.9734151,60.93900858,139.0520525,1,-1,-1,-1
217,1,44,184.1132513,132.4007978,45.2377313,99.92526741,1,-1,-1,-1
217,1,48,516.17872,199.1571411,62.62957277,119.6965078,1,-1,-1,-1
218,1,1,-12.56070549,461.2913943,88.13590733,171.4782906,1,-1,-1,-1
218,1,3,1080.636769,87.46186293,40.53588522,105.5581344,1,-1,-1,-1
218,1,4,1131.475951,149.2959208,54.27868468,150.7126346,1,-1,-1,-1
218,1,6,1001.720768,106.0694554,39.18909198,86.87610698,1,-1,-1,-1
218,1,10,1061.991079,113.4846514,32.91705479,73.33876514,1,-1,-1,-1
218,1,11,414.3578822,325.7844849,83.81589187,133.1320723,1,-1,-1,-1
218,1,12,323.4823256,242.9051985,71.1636078,164.7906112,1,-1,-1,-1
218,1,14,86.25163015,96.16473613,40.98110824,105.7731733,1,-1,-1,-1
218,1,15,805.7272002,314.9802805,94.58199393,160.7615434,1,-1,-1,-1
218,1,16,-0.024203208,239.26199,64.07001727,168.6918058,1,-1,-1,-1
218,1,17,491.1973593,83.16133423,36.43190311,75.68595998,1,-1,-1,-1
218,1,19,518.8199069,81.9445727,38.06938877,77.83760312,1,-1,-1,-1
218,1,20,870.5199954,7.480515823,34.93871492,70.97571896,1,-1,-1,-1
218,1,22,659.1257667,344.80301,92.63097247,170.1273341,1,-1,-1,-1
218,1,25,213.300156,110.4436919,33.88786681,86.68272796,1,-1,-1,-1
218,1,27,960.5826404,62.63013868,35.91048345,68.54901603,1,-1,-1,-1
218,1,28,1235.663839,217.588973,44.45904354,91.38360978,1,-1,-1,-1
218,1,29,278.4015243,125.6919972,35.79929251,85.20759328,1,-1,-1,-1
218,1,30,423.9454271,39.88319876,30.23788814,69.30459486,1,-1,-1,-1
218,1,33,241.4216006,125.5451758,43.39433438,87.63149434,1,-1,-1,-1
218,1,18,517.3722344,224.2918037,68.84099755,147.1068162,1,-1,-1,-1
218,1,36,180.0014829,113.5644225,42.81561067,100.9932613,1,-1,-1,-1
218,1,37,59.87327954,177.4042788,47.30598988,95.05697409,1,-1,-1,-1
218,1,38,919.1341792,185.2974079,71.06470718,97.08246973,1,-1,-1,-1
218,1,7,413.2647911,85.49993903,41.1088097,70.03331716,1,-1,-1,-1
218,1,39,147.155455,109.1507434,42.33091531,98.65366169,1,-1,-1,-1
218,1,40,876.4399513,41.69794559,33.59919327,64.27022399,1,-1,-1,-1
218,1,41,901.3434961,43.72685911,33.74137654,68.90316458,1,-1,-1,-1
218,1,21,979.6728661,22.07378342,36.56897446,55.99838818,1,-1,-1,-1
218,1,43,97.06968505,177.5014987,48.33214004,87.15405612,1,-1,-1,-1
218,1,23,741.1970821,230.4047629,66.16905018,128.1622574,1,-1,-1,-1
218,1,32,258.3156491,88.42837857,39.01760866,73.39832139,1,-1,-1,-1
218,1,13,6.308122527,176.7322565,68.95483351,125.5812224,1,-1,-1,-1
218,1,35,606.2655648,232.3316213,63.73882609,129.4890202,1,-1,-1,-1
218,1,9,217.7893404,246.7661956,87.70402131,165.2578185,1,-1,-1,-1
218,1,49,314.6233451,113.5630872,36.93850367,89.91480474,1,-1,-1,-1
218,1,2,312.8768016,197.0627189,51.26648568,103.0563034,1,-1,-1,-1
218,1,34,69.16593745,156.9173711,52.65949062,98.65914245,1,-1,-1,-1
218,1,47,361.0091452,219.0618546,62.66558346,143.0402137,1,-1,-1,-1
218,1,44,184.4348206,132.971974,44.70541984,98.94079754,1,-1,-1,-1
219,1,1,-12.53699535,461.5195025,88.10376186,171.0600176,1,-1,-1,-1
219,1,3,1080.536276,87.52766642,40.57796026,105.5009115,1,-1,-1,-1
219,1,4,1131.434968,149.2043418,54.28980649,150.7331683,1,-1,-1,-1
219,1,6,1001.535268,105.1234343,39.75170888,88.40834438,1,-1,-1,-1
219,1,10,1061.817723,113.1671687,33.20413982,73.86052946,1,-1,-1,-1
219,1,11,422.1751884,325.1907299,82.39845988,132.5530439,1,-1,-1,-1
219,1,12,322.8417795,243.1123521,70.34818548,164.5315221,1,-1,-1,-1
219,1,14,86.2804601,96.19746999,40.94576743,105.681934,1,-1,-1,-1
219,1,15,801.3588987,312.779248,97.6664086,164.2166931,1,-1,-1,-1
219,1,16,2.635114182,237.8698236,63.74937392,167.8847793,1,-1,-1,-1
219,1,17,491.1336579,83.06062311,36.53189148,75.78009807,1,-1,-1,-1
219,1,19,518.9265289,82.10574059,37.89545742,77.46219348,1,-1,-1,-1
219,1,20,871.1925861,7.633939811,33.50528622,67.89389594,1,-1,-1,-1
219,1,22,657.7918264,342.7703199,92.78185247,171.9149033,1,-1,-1,-1
219,1,25,213.3479782,110.4027682,33.90886441,86.80369252,1,-1,-1,-1
219,1,27,960.5551576,62.62202416,36.03713768,68.79867686,1,-1,-1,-1
219,1,28,1235.607934,217.3145754,44.67902209,91.81874371,1,-1,-1,-1
219,1,29,278.4734241,125.8018449,35.7532823,85.08417901,1,-1,-1,-1
219,1,30,424.1161182,42.5635298,29.83570448,68.38703554,1,-1,-1,-1
219,1,33,241.5305177,125.0296939,43.10067451,87.08627239,1,-1,-1,-1
219,1,18,523.1032373,226.0505732,65.9085681,142.0187055,1,-1,-1,-1
219,1,36,179.0798459,113.232661,45.13263929,106.8454551,1,-1,-1,-1
219,1,37,54.71427634,179.6420723,51.37298876,102.7806169,1,-1,-1,-1
219,1,38,915.839867,185.2572453,71.9590848,97.02221519,1,-1,-1,-1
219,1,7,413.1762337,85.38759459,41.24342692,70.31946854,1,-1,-1,-1
219,1,39,146.9670612,108.7473593,42.64590891,99.73864441,1,-1,-1,-1
219,1,40,876.3920538,41.5865827,33.70798178,64.56318412,1,-1,-1,-1
219,1,41,901.0696854,43.70068188,33.80645431,69.0451186,1,-1,-1,-1
219,1,21,979.6542382,22.1026217,36.54678822,55.93486309,1,-1,-1,-1
219,1,43,96.91288297,176.4923924,48.72892675,88.31566495,1,-1,-1,-1
219,1,23,740.5911899,230.4551024,66.36314435,129.5065845,1,-1,-1,-1
219,1,32,253.3660312,94.71245995,41.89008683,79.58676653,1,-1,-1,-1
219,1,13,6.228091386,176.6747913,69.04884731,125.7476287,1,-1,-1,-1
219,1,35,613.120839,232.68286,61.62498853,126.8602462,1,-1,-1,-1
219,1,9,212.6003626,248.4540831,86.27604961,163.074429,1,-1,-1,-1
219,1,49,312.7754065,113.7968323,36.69955016,89.53470161,1,-1,-1,-1
219,1,2,317.7131085,198.1667381,50.50435492,101.6417898,1,-1,-1,-1
219,1,34,68.5879431,156.5083737,51.92131331,97.98919464,1,-1,-1,-1
219,1,47,363.2559112,221.1037017,63.80689248,146.0591439,1,-1,-1,-1
219,1,44,183.8389128,131.5465916,45.68667903,101.475728,1,-1,-1,-1
220,1,1,-12.56065718,461.8164012,88.17411211,170.6181937,1,-1,-1,-1
220,1,3,1080.413013,87.47984856,40.74427751,105.5900655,1,-1,-1,-1
220,1,4,1131.434543,149.2882503,54.26557495,150.6271909,1,-1,-1,-1
220,1,6,1001.126557,104.0771152,40.36268149,89.93164948,1,-1,-1,-1
220,1,10,1061.66872,112.6471886,33.67365279,74.7448172,1,-1,-1,-1
220,1,11,427.4428566,322.8352691,82.76671922,134.9245839,1,-1,-1,-1
220,1,12,322.7739832,243.2183028,69.56140085,164.5758073,1,-1,-1,-1
220,1,14,86.3673522,96.32675887,40.8647645,105.4529993,1,-1,-1,-1
220,1,15,798.2013836,312.9687778,95.67735374,158.3605412,1,-1,-1,-1
220,1,16,3.464456488,238.9594357,63.66512482,167.8943804,1,-1,-1,-1
220,1,17,491.0956731,83.04018133,36.57272439,75.75147787,1,-1,-1,-1
220,1,19,519.0210732,82.22644057,37.77846511,77.17439788,1,-1,-1,-1
220,1,20,871.483654,7.652951332,32.98873719,66.69220774,1,-1,-1,-1
220,1,22,656.2807305,340.5157621,94.24455795,175.0775851,1,-1,-1,-1
220,1,25,213.2920784,110.2471992,34.00755389,87.16772102,1,-1,-1,-1
220,1,27,960.5250735,62.56748521,36.01289473,68.72027804,1,-1,-1,-1
220,1,28,1235.657481,217.6015756,44.49687864,91.33805077,1,-1,-1,-1
220,1,29,278.359226,125.4845361,36.03388915,85.89949488,1,-1,-1,-1
220,1,30,424.1776343,43.55725458,29.67678401,68.0607079,1,-1,-1,-1
220,1,33,241.6042302,124.903271,42.95737889,86.88082804,1,-1,-1,-1
220,1,18,524.2104506,225.7136359,67.69589871,147.8729905,1,-1,-1,-1
220,1,36,178.8016136,113.1482475,45.81791823,108.8398973,1,-1,-1,-1
220,1,37,56.4914675,178.8105025,51.29167355,102.9555288,1,-1,-1,-1
220,1,38,914.3914155,185.3262315,72.71773567,96.90349137,1,-1,-1,-1
220,1,7,413.2366419,85.47522261,41.03496494,70.11421255,1,-1,-1,-1
220,1,39,146.9140341,108.534436,42.70985241,100.2180486,1,-1,-1,-1
220,1,40,874.7833333,40.62336702,36.97753863,71.49118512,1,-1,-1,-1
220,1,41,902.9729651,43.71317986,33.90760753,69.37346034,1,-1,-1,-1
220,1,21,979.7160978,22.29215846,36.24549607,55.45611636,1,-1,-1,-1
220,1,43,96.93414415,175.8258805,48.8819395,89.21942528,1,-1,-1,-1
220,1,23,737.562064,229.6255251,67.49815648,132.7234731,1,-1,-1,-1
220,1,32,251.5715724,96.78104578,42.95918129,82.39124816,1,-1,-1,-1
220,1,13,6.374799879,176.9613217,68.7074209,125.2574813,1,-1,-1,-1
220,1,35,621.4139939,231.4250054,59.64722658,123.1342964,1,-1,-1,-1
220,1,9,207.5013979,250.9084366,85.599139,162.8069878,1,-1,-1,-1
220,1,49,311.9927147,113.5318439,36.89401239,90.19105297,1,-1,-1,-1
220,1,2,319.471004,197.7113325,51.18305089,102.9560112,1,-1,-1,-1
220,1,34,70.40651515,157.755537,53.05091317,101.2551744,1,-1,-1,-1
220,1,47,364.1709609,221.6649273,64.24150285,147.9449277,1,-1,-1,-1
220,1,44,183.7978492,131.3186605,45.76825063,101.9787191,1,-1,-1,-1
220,1,24,534.5056616,215.0765585,53.75295299,119.8507461,1,-1,-1,-1
221,1,1,-12.62133237,462.0428639,88.23633298,170.2374678,1,-1,-1,-1
221,1,3,1080.443477,87.45151192,40.79718474,105.4437837,1,-1,-1,-1
221,1,4,1131.379832,149.210809,54.33377686,150.8199406,1,-1,-1,-1
221,1,6,1001.023695,103.4704128,40.63841041,90.82797582,1,-1,-1,-1
221,1,10,1061.589713,112.3953075,33.83821416,75.05252147,1,-1,-1,-1
221,1,11,432.219961,318.9559742,82.99581249,137.1417548,1,-1,-1,-1
221,1,12,322.4529012,241.8282252,70.08809623,167.1233018,1,-1,-1,-1
221,1,14,86.42399335,96.33875249,40.81164358,105.3213143,1,-1,-1,-1
221,1,15,791.6757329,310.6659166,93.38811216,154.4859849,1,-1,-1,-1
221,1,16,3.8383746,239.4807751,63.51555917,167.6583775,1,-1,-1,-1
221,1,17,490.9633179,82.84823962,36.79776165,76.0787739,1,-1,-1,-1
221,1,19,518.8946748,81.92550934,38.07099168,77.74546065,1,-1,-1,-1
221,1,20,871.5760848,7.681701171,32.79368557,66.19082313,1,-1,-1,-1
221,1,22,656.9998012,338.7713708,92.60059927,173.2576218,1,-1,-1,-1
221,1,25,213.108695,109.8356089,34.23787563,87.78168067,1,-1,-1,-1
221,1,27,960.4980535,62.58174668,35.96258862,68.54119486,1,-1,-1,-1
221,1,28,1235.472325,216.9621711,45.01037847,92.45667484,1,-1,-1,-1
221,1,29,278.4071749,125.4911392,35.99541604,85.85266212,1,-1,-1,-1
221,1,30,424.2838975,44.02588768,29.50371136,67.64554212,1,-1,-1,-1
221,1,33,241.6110273,124.6843902,42.98655855,87.01053243,1,-1,-1,-1
221,1,18,526.2190253,225.712682,70.23081357,155.5200269,1,-1,-1,-1
221,1,36,178.6772981,113.0494971,46.0860917,109.8395064,1,-1,-1,-1
221,1,37,57.43756009,178.418578,50.962515,103.0016471,1,-1,-1,-1
221,1,38,913.4937038,185.1314438,73.75945585,97.33944203,1,-1,-1,-1
221,1,7,413.3040321,85.61760145,40.81345529,69.78538279,1,-1,-1,-1
221,1,39,146.754395,107.9524027,43.05504648,101.2850379,1,-1,-1,-1
221,1,40,875.7494889,41.01637029,35.0694011,67.79993115,1,-1,-1,-1
221,1,41,903.7325173,43.71228477,33.95306691,69.51459544,1,-1,-1,-1
221,1,21,979.6406826,22.16952306,36.40837558,55.72771451,1,-1,-1,-1
221,1,43,97.16148008,175.7006744,48.5447629,89.31619863,1,-1,-1,-1
221,1,23,736.5495133,229.0362416,67.61231484,134.079663,1,-1,-1,-1
